gid,event,inning,top_bot,vis_home,site,batteam,pitteam,score_v,score_h,batter,pitcher,lp,bat_f,bathand,pithand,balls,strikes,count,pitches,nump,pa,ab,single,double,triple,hr,sh,sf,hbp,walk,k,xi,roe,fc,othout,noout,oth,bip,bunt,ground,fly,line,iw,gdp,othdp,tp,fle,wp,pb,bk,oa,di,sb2,sb3,sbh,cs2,cs3,csh,pko1,pko2,pko3,k_safe,e1,e2,e3,e4,e5,e6,e7,e8,e9,outs_pre,outs_post,br1_pre,br2_pre,br3_pre,br1_post,br2_post,br3_post,lob_id1,lob_id2,lob_id3,pr1_pre,pr2_pre,pr3_pre,pr1_post,pr2_post,pr3_post,run_b,run1,run2,run3,prun_b,prun1,prun2,prun3,ur_b,ur1,ur2,ur3,rbi_b,rbi1,rbi2,rbi3,runs,rbi,er,tur,l1,l2,l3,l4,l5,l6,l7,l8,l9,lf1,lf2,lf3,lf4,lf5,lf6,lf7,lf8,lf9,f2,f3,f4,f5,f6,f7,f8,f9,po0,po1,po2,po3,po4,po5,po6,po7,po8,po9,a1,a2,a3,a4,a5,a6,a7,a8,a9,fseq,batout1,batout2,batout3,brout_b,brout1,brout2,brout3,firstf,loc,hittype,dpopp,pivot,pn,umphome,ump1b,ump2b,ump3b,umplf,umprf,date,gametype,pbp,home_team_league,visiting_team_league
LAN202305150,K,6,0,0,LOS03,MIN,LAN,2,5,larnt001,mills001,6,9,L,R,1,2,12,BCFS,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,polaj001,,,,,,polaj001,,,mills001,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,gallj002,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,7,3,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,48,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,K,6,1,1,LOS03,LAN,MIN,2,5,heywj001,stewb001,6,8,L,R,2,2,22,BCSBFS,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,kiria001,polaj001,farmk001,corrc001,gallj002,castw003,larnt001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,49,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,S8/G6M,6,1,1,LOS03,LAN,MIN,2,5,vargm001,stewb001,7,4,R,R,1,2,12,CBSX,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,vargm001,,,,,,,,,stewb001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,kiria001,polaj001,farmk001,corrc001,gallj002,castw003,larnt001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,6M+,G,0,0,50,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,PO1(13),6,1,1,LOS03,LAN,MIN,2,5,perad001,stewb001,8,7,L,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,vargm001,,,,,,,,,stewb001,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,kiria001,polaj001,farmk001,corrc001,gallj002,castw003,larnt001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,,0,0,51,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,8/F8D,6,1,1,LOS03,LAN,MIN,2,5,perad001,stewb001,8,7,L,R,3,2,32,1.CSBBBX,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,kiria001,polaj001,farmk001,corrc001,gallj002,castw003,larnt001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8D+,F,0,0,52,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,53/G5,7,0,0,LOS03,MIN,LAN,2,5,farmk001,mills001,7,5,R,R,2,2,22,CBFBX,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,gallj002,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,7,3,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,5,0,0,0,0,0,0,5,5+,G,0,0,53,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,53/G56-,7,0,0,LOS03,MIN,LAN,2,5,castw003,mills001,8,8,B,R,0,1,1,FX,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,gallj002,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,7,3,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,5,0,0,0,0,0,0,5,56-,G,0,0,54,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,S9/L89,7,0,0,LOS03,MIN,LAN,2,5,vazqc001,mills001,9,2,R,R,1,2,12,.CBCX,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,vazqc001,,,,,,,,,mills001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,gallj002,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,7,3,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,89+,L,0,0,55,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,W.1-2,7,0,0,LOS03,MIN,LAN,2,5,solad001,fergc001,1,11,R,L,3,2,32,..BBFBC.>F>F>F>B,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,vazqc001,,,solad001,vazqc001,,,,,mills001,,,fergc001,mills001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,11,3,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,56,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,S7/L7+.2-3;1-2,7,0,0,LOS03,MIN,LAN,2,5,kiria001,fergc001,2,3,L,L,2,0,20,BBX,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,solad001,vazqc001,,kiria001,solad001,vazqc001,,,,fergc001,mills001,,fergc001,fergc001,mills001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,11,3,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,7+,L,0,0,57,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,WP.3-H(NR);2-3;1-2,7,0,0,LOS03,MIN,LAN,2,5,corrc001,fergc001,3,6,R,L,0,0,0,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,kiria001,solad001,vazqc001,,kiria001,solad001,,,,fergc001,fergc001,mills001,,fergc001,fergc001,,,,vazqc001,,,,mills001,0,0,0,0,0,0,0,0,1,0,1,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,11,3,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,58,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,63/G6,7,0,0,LOS03,MIN,LAN,3,5,corrc001,fergc001,3,6,R,L,3,1,31,B.B*BCX,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,kiria001,solad001,,,,solad001,kiria001,,,fergc001,fergc001,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,11,3,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,6,0,0,0,0,0,0,6,6+,G,0,0,59,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,7/L7D,7,1,1,LOS03,LAN,MIN,3,5,rojam002,pagae001,9,6,R,R,0,2,2,...TFX,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7D+,L,0,0,60,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,W,7,1,1,LOS03,LAN,MIN,3,5,bettm001,pagae001,1,9,R,R,3,2,32,FBBFBB,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,bettm001,,,,,,,,,pagae001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,61,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,D7/F78XD+.1-H;B-3,7,1,1,LOS03,LAN,MIN,3,5,freef001,pagae001,2,3,L,R,0,2,2,CSX,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bettm001,,,,,freef001,,,,pagae001,,,,,pagae001,,bettm001,,,,pagae001,,,0,0,0,0,0,1,0,0,1,1,1,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,78XD+,F,0,0,62,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,53/G56S,7,1,1,LOS03,LAN,MIN,3,6,smitw003,pagae001,3,2,R,R,0,0,0,X,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,freef001,,,freef001,,,,,,pagae001,,,pagae001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,5,0,0,0,0,0,0,5,56S+,G,0,0,63,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,K,7,1,1,LOS03,LAN,MIN,3,6,muncm001,pagae001,4,5,L,R,3,2,32,VSBF*BS,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,,freef001,,,,freef001,,,,,pagae001,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,64,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,S7/L7+,8,0,0,LOS03,MIN,LAN,3,6,buxtb001,almoy001,4,10,R,R,0,1,1,.CX,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,buxtb001,,,,,,,,,almoy001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,3,7,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,7+,L,0,0,65,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,D9/L9D+.1-3,8,0,0,LOS03,MIN,LAN,3,6,polaj001,almoy001,5,4,B,R,1,1,11,CBX,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,buxtb001,,,,polaj001,buxtb001,,,,almoy001,,,,almoy001,almoy001,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,3,7,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,9D+,L,0,0,66,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,HR/F89XD.3-H;2-H,8,0,0,LOS03,MIN,LAN,3,6,larnt001,almoy001,6,9,L,R,2,2,22,CBS.FBX,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,polaj001,buxtb001,,,,,,,,almoy001,almoy001,,,,larnt001,,polaj001,buxtb001,almoy001,,almoy001,almoy001,0,0,0,0,1,0,1,1,3,3,3,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,3,7,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,67,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,53/G56S,8,0,0,LOS03,MIN,LAN,6,6,farmk001,almoy001,7,5,R,R,3,2,32,BBFB.CX,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,3,7,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,5,0,0,0,0,0,0,5,56S+,G,0,0,68,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,53/G1S-,8,0,0,LOS03,MIN,LAN,6,6,castw003,almoy001,8,8,B,R,1,0,10,BX,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,3,7,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,5,0,0,0,0,0,0,5,1S-,G,0,0,69,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,S7/L7LS,8,0,0,LOS03,MIN,LAN,6,6,vazqc001,almoy001,9,2,R,R,2,2,22,BCBFX,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,vazqc001,,,,,,,,,almoy001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,3,7,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,7LS+,L,0,0,70,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,K,8,0,0,LOS03,MIN,LAN,6,6,solad001,almoy001,1,3,R,R,0,2,2,FFS,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,vazqc001,,,,,,vazqc001,,,almoy001,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,3,7,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,71,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,9/F9LDF/FL,8,1,1,LOS03,LAN,MIN,6,6,martj006,jax-g001,5,10,R,R,1,0,10,.BX,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9LDF+,F,0,0,72,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,43/G4+,8,1,1,LOS03,LAN,MIN,6,6,heywj001,jax-g001,6,8,L,R,2,0,20,BBX,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,0,0,0,0,0,4,4+,G,0,0,73,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,D8/L78XD+,8,1,1,LOS03,LAN,MIN,6,6,vargm001,jax-g001,7,4,R,R,0,1,1,FX,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,vargm001,,,,,,,,,jax-g001,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,78XD+,L,0,0,74,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,D9/G3.2-H,8,1,1,LOS03,LAN,MIN,6,6,perad001,jax-g001,8,7,L,R,0,2,2,CSFX,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,vargm001,,,perad001,,,,,,jax-g001,,,jax-g001,,,,vargm001,,,,jax-g001,,0,0,0,0,0,0,1,0,1,1,1,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,3+,G,0,0,75,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,3/G1,8,1,1,LOS03,LAN,MIN,6,7,rojam002,jax-g001,9,6,R,R,0,1,1,CX,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,perad001,,,,,perad001,,,,jax-g001,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,bettm001,freef001,smitw003,muncm001,martj006,heywj001,vargm001,perad001,rojam002,9,3,2,5,10,8,4,7,6,vazqc001,solad001,polaj001,farmk001,corrc001,kiria001,castw003,larnt001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1+,G,0,0,76,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
LAN202305150,3/G3,9,0,0,LOS03,MIN,LAN,6,7,kiria001,phile001,2,7,L,R,1,0,10,.BX,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,solad001,kiria001,corrc001,buxtb001,polaj001,larnt001,farmk001,castw003,vazqc001,3,7,6,10,4,9,5,8,2,smitw003,freef001,vargm001,muncm001,rojam002,perad001,heywj001,bettm001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3+,G,0,0,77,cuzzp901,lives901,belld901,willr901,,,20230515,regular,full,NL,AL
