gid,event,inning,top_bot,vis_home,site,batteam,pitteam,score_v,score_h,batter,pitcher,lp,bat_f,bathand,pithand,balls,strikes,count,pitches,nump,pa,ab,single,double,triple,hr,sh,sf,hbp,walk,k,xi,roe,fc,othout,noout,oth,bip,bunt,ground,fly,line,iw,gdp,othdp,tp,fle,wp,pb,bk,oa,di,sb2,sb3,sbh,cs2,cs3,csh,pko1,pko2,pko3,k_safe,e1,e2,e3,e4,e5,e6,e7,e8,e9,outs_pre,outs_post,br1_pre,br2_pre,br3_pre,br1_post,br2_post,br3_post,lob_id1,lob_id2,lob_id3,pr1_pre,pr2_pre,pr3_pre,pr1_post,pr2_post,pr3_post,run_b,run1,run2,run3,prun_b,prun1,prun2,prun3,ur_b,ur1,ur2,ur3,rbi_b,rbi1,rbi2,rbi3,runs,rbi,er,tur,l1,l2,l3,l4,l5,l6,l7,l8,l9,lf1,lf2,lf3,lf4,lf5,lf6,lf7,lf8,lf9,f2,f3,f4,f5,f6,f7,f8,f9,po0,po1,po2,po3,po4,po5,po6,po7,po8,po9,a1,a2,a3,a4,a5,a6,a7,a8,a9,fseq,batout1,batout2,batout3,brout_b,brout1,brout2,brout3,firstf,loc,hittype,dpopp,pivot,pn,umphome,ump1b,ump2b,ump3b,umplf,umprf,date,gametype,pbp,home_team_league,visiting_team_league
CHF191504100,3/G,3,1,1,CHI11,CHF,SLF,0,0,hendc101,plane101,9,1,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,,G,0,0,22,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,3/G,3,1,1,CHI11,CHF,SLF,0,0,wicka101,plane101,1,9,L,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,,G,0,0,23,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,43,4,0,0,CHI11,SLF,CHF,0,0,millw104,hendc101,5,7,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,0,0,0,0,0,4,3+,G,0,0,24,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,8/F,4,0,0,CHI11,SLF,CHF,0,0,hartg102,hendc101,6,2,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,,F,0,0,25,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,4/P,4,0,0,CHI11,SLF,CHF,0,0,dealc102,hendc101,7,5,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,,P,0,0,26,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,53,4,1,1,CHI11,CHF,SLF,0,0,mannl101,plane101,2,7,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,5,0,0,0,0,0,0,5,3+,G,0,0,27,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,D9,4,1,1,CHI11,CHF,SLF,0,0,zwild101,plane101,3,8,L,L,,,??,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,zwild101,,,,,,,,,plane101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,9+,,0,0,28,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,K/C,4,1,1,CHI11,CHF,SLF,0,0,wilsa102,plane101,4,2,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,zwild101,,,zwild101,,,,,,plane101,,,plane101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,29,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,13,4,1,1,CHI11,CHF,SLF,0,0,zeidr101,plane101,5,5,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,zwild101,,,,,zwild101,,,,plane101,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,13+,G,0,0,30,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,43,5,0,0,CHI11,SLF,CHF,0,0,johne102,hendc101,8,6,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,0,0,0,0,0,4,3+,G,0,0,31,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,T/78,5,0,0,CHI11,SLF,CHF,0,0,plane101,hendc101,9,1,L,R,,,??,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,plane101,,,,,,,,,hendc101,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,78+,,0,0,32,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,T8.3-H,5,0,0,CHI11,SLF,CHF,0,0,tobij101,hendc101,1,9,L,R,,,??,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,plane101,,,tobij101,,,,,,hendc101,,,hendc101,,,,plane101,,,,hendc101,0,0,0,0,0,0,0,1,1,1,1,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,8+,,0,0,33,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,W,5,0,0,CHI11,SLF,CHF,1,0,brida101,hendc101,2,4,L,R,,,??,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,tobij101,brida101,,tobij101,,,,,,hendc101,hendc101,,hendc101,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,34,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,FC1.3XH(12);1-2;B-1,5,0,0,CHI11,SLF,CHF,1,0,drakd101,hendc101,3,8,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,brida101,,tobij101,drakd101,brida101,,,,,hendc101,,hendc101,hendc101,hendc101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,1+,G,1,0,35,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,7/F7D,5,0,0,CHI11,SLF,CHF,1,0,bortb101,hendc101,4,3,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,drakd101,brida101,,,,,brida101,drakd101,,hendc101,hendc101,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7D+,F,0,0,36,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,43,5,1,1,CHI11,CHF,SLF,1,0,beckf101,plane101,6,3,L,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,0,0,0,0,0,4,3+,G,0,0,37,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,31,5,1,1,CHI11,CHF,SLF,1,0,smitj107,plane101,7,6,B,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,3,0,0,0,0,0,0,3,3+,G,0,0,38,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,S7,5,1,1,CHI11,CHF,SLF,1,0,farrj104,plane101,8,4,B,L,,,??,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,farrj104,,,,,,,,,plane101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,7+,,0,0,39,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,43,5,1,1,CHI11,CHF,SLF,1,0,hendc101,plane101,9,1,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,farrj104,,,,,,farrj104,,,plane101,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,wicka101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,0,0,0,0,0,4,3+,G,0,0,40,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,9/F9D,6,0,0,CHI11,SLF,CHF,1,0,millw104,hendc101,5,7,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9D+,F,0,0,41,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,K,6,0,0,CHI11,SLF,CHF,1,0,hartg102,hendc101,6,2,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,42,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,7/F,6,0,0,CHI11,SLF,CHF,1,0,dealc102,hendc101,7,5,R,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,wicka101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,,F,0,0,43,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,7/F,6,1,1,CHI11,CHF,SLF,1,0,hanfc101,plane101,1,11,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,hanfc101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,11,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,,F,0,0,44,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,9/F,6,1,1,CHI11,CHF,SLF,1,0,mannl101,plane101,2,7,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,hanfc101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,11,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,,F,0,0,45,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,D/78,6,1,1,CHI11,CHF,SLF,1,0,zwild101,plane101,3,8,L,L,,,??,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,zwild101,,,,,,,,,plane101,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,hanfc101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,11,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,78+,,0,0,46,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,43,6,1,1,CHI11,CHF,SLF,1,0,wilsa102,plane101,4,2,R,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,zwild101,,,,,zwild101,,,,plane101,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,hanfc101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,11,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,0,0,0,0,0,4,3+,G,0,0,47,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,23,7,0,0,CHI11,SLF,CHF,1,0,johne102,hendc101,8,6,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,hanfc101,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,2,23+,G,0,0,48,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,K,7,0,0,CHI11,SLF,CHF,1,0,plane101,hendc101,9,1,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,hanfc101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,49,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,43,7,0,0,CHI11,SLF,CHF,1,0,tobij101,hendc101,1,9,L,R,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,tobij101,brida101,drakd101,bortb101,millw104,hartg102,dealc102,johne102,plane101,9,4,8,3,7,2,5,6,1,wilsa102,beckf101,farrj104,zeidr101,smitj107,mannl101,zwild101,hanfc101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,0,0,0,0,0,4,3+,G,0,0,50,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,S8,7,1,1,CHI11,CHF,SLF,1,0,zeidr101,plane101,5,5,R,L,,,??,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,zeidr101,,,,,,,,,plane101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,hanfc101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,8+,,0,0,51,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,56(1)/FO,7,1,1,CHI11,CHF,SLF,1,0,beckf101,plane101,6,3,L,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zeidr101,,,beckf101,,,,,,plane101,,,plane101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,hanfc101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,5,0,0,0,0,0,0,5,,G,1,6,52,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
CHF191504100,6/P,7,1,1,CHI11,CHF,SLF,1,0,smitj107,plane101,7,6,B,L,,,??,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,beckf101,,,beckf101,,,,,,plane101,,,plane101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,hanfc101,mannl101,zwild101,wilsa102,zeidr101,beckf101,smitj107,farrj104,hendc101,9,7,8,2,5,3,6,4,1,hartg102,bortb101,brida101,dealc102,johne102,millw104,drakd101,tobij101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,,P,0,0,53,finnw901,howeh101,,,,,19150410,regular,full,FL,FL
